movie,character,dialog
The Return of the King,BILBO,oh
The Return of the King,BILBO,well
The Return of the King,BILBO,here
The Return of the King,BILBO,is
The Return of the King,GALADRIL,rings
The Return of the King,GALADRIL,is
The Return of the King,GALADRIL,ended
The Return of the King,GALADRIL,the
The Return of the King,GALADRIL,time
The Return of the King,GALADRIL,has
The Return of the King,GALADRIL,come
The Return of the King,GALADRIL,for
The Return of the King,GALADRIL,the
The Return of the King,GALADRIL,dominion
The Return of the King,GALADRIL,of
The Return of the King,GALADRIL,men
The Return of the King,GALADRIL,the
The Return of the King,GALADRIL,power
The Return of the King,GALADRIL,of
The Return of the King,GALADRIL,the
The Return of the King,GALADRIL,three
The Return of the King,ELROND,mar
The Return of the King,ELROND,i
The Return of the King,ELROND,aear
The Return of the King,ELROND,cn
The Return of the King,ELROND,ven
The Return of the King,ELROND,na
The Return of the King,BILBO,for
The Return of the King,BILBO,another
The Return of the King,BILBO,adventure
The Return of the King,BILBO,i
The Return of the King,BILBO,think
The Return of the King,BILBO,im
The Return of the King,BILBO,quite
The Return of the King,BILBO,ready
The Return of the King,GANDALF,work
The Return of the King,GANDALF,is
The Return of the King,GANDALF,now
The Return of the King,GANDALF,finished
The Return of the King,GANDALF,here
The Return of the King,GANDALF,at
The Return of the King,GANDALF,last
The Return of the King,GANDALF,on
The Return of the King,GANDALF,the
The Return of the King,GANDALF,shores
The Return of the King,GANDALF,of
The Return of the King,GANDALF,the
The Return of the King,GANDALF,sea
The Return of the King,GANDALF,comes
The Return of the King,GANDALF,the
The Return of the King,GANDALF,end
The Return of the King,GANDALF,of
The Return of the King,GANDALF,our
The Return of the King,GANDALF,fellowship
The Return of the King,GANDALF,i
The Return of the King,GANDALF,will
The Return of the King,GANDALF,not
The Return of the King,GANDALF,say
The Return of the King,GANDALF,do
The Return of the King,GANDALF,not
The Return of the King,GANDALF,weep
The Return of the King,GANDALF,for
The Return of the King,GANDALF,not
The Return of the King,GANDALF,all
The Return of the King,GANDALF,tears
The Return of the King,GANDALF,are
The Return of the King,GANDALF,an
The Return of the King,GANDALF,evil
The Return of the King,GANDALF,it
The Return of the King,GANDALF,is
The Return of the King,GANDALF,time
The Return of the King,GANDALF,frodo
The Return of the King,GANDALF,farewell
The Return of the King,GANDALF,my
The Return of the King,GANDALF,brave
The Return of the King,GANDALF,hobbits
The Return of the King,GANDALF,my
The Return of the King,SAM,what
The Return of the King,SAM,does
The Return of the King,SAM,he
The Return of the King,SAM,mean
The Return of the King,FRODO,the
The Return of the King,FRODO,shire
The Return of the King,FRODO,sam
The Return of the King,FRODO,and
The Return of the King,FRODO,it
The Return of the King,FRODO,has
The Return of the King,FRODO,been
The Return of the King,FRODO,saved
The Return of the King,FRODO,but
The Return of the King,FRODO,not
The Return of the King,FRODO,for
The Return of the King,FRODO,me
The Return of the King,FRODO,we
The Return of the King,FRODO,set
The Return of the King,FRODO,out
The Return of the King,FRODO,to
The Return of the King,FRODO,save
The Return of the King,SAM,cant
The Return of the King,SAM,leave
The Return of the King,SAM,you
The Return of the King,SAM,dont
The Return of the King,SAM,mean
The Return of the King,SAM,that
The Return of the King,SAM,you
The Return of the King,FRODO,you
The Return of the King,FRODO,sam
The Return of the King,FRODO,the
The Return of the King,FRODO,last
The Return of the King,FRODO,pages
The Return of the King,FRODO,are
The Return of the King,FRODO,for
The Return of the King,SARUMAN,information
The Return of the King,SARUMAN,those
The Return of the King,SARUMAN,sacrifice
The Return of the King,SARUMAN,those
The Return of the King,SARUMAN,who
The Return of the King,SARUMAN,are
The Return of the King,SARUMAN,closest
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,him
The Return of the King,SARUMAN,he
The Return of the King,SARUMAN,professes
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,love
The Return of the King,SARUMAN,tell
The Return of the King,SARUMAN,me
The Return of the King,SARUMAN,what
The Return of the King,SARUMAN,words
The Return of the King,SARUMAN,of
The Return of the King,SARUMAN,comfort
The Return of the King,SARUMAN,i
The Return of the King,SARUMAN,did
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,give
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,halfling
The Return of the King,SARUMAN,before
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,sent
The Return of the King,SARUMAN,him
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,have
The Return of the King,SARUMAN,his
The Return of the King,SARUMAN,doom
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,path
The Return of the King,SARUMAN,that
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,have
The Return of the King,SARUMAN,set
The Return of the King,SARUMAN,him
The Return of the King,SARUMAN,on
The Return of the King,SARUMAN,some
The Return of the King,SARUMAN,can
The Return of the King,SARUMAN,only
The Return of the King,SARUMAN,lead
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,death
The Return of the King,SARUMAN,for
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,something
The Return of the King,SARUMAN,festers
The Return of the King,SARUMAN,in
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,heart
The Return of the King,SARUMAN,of
The Return of the King,SARUMAN,middle
The Return of the King,SARUMAN,earth
The Return of the King,SARUMAN,something
The Return of the King,SARUMAN,that
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,have
The Return of the King,SARUMAN,failed
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,see
The Return of the King,SARUMAN,but
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,great
The Return of the King,SARUMAN,eye
The Return of the King,SARUMAN,has
The Return of the King,SARUMAN,seen
The Return of the King,SARUMAN,it
The Return of the King,SARUMAN,even
The Return of the King,SARUMAN,now
The Return of the King,SARUMAN,he
The Return of the King,SARUMAN,presses
The Return of the King,SARUMAN,his
The Return of the King,SARUMAN,advantage
The Return of the King,SARUMAN,his
The Return of the King,SARUMAN,attack
The Return of the King,SARUMAN,will
The Return of the King,SARUMAN,come
The Return of the King,SARUMAN,soon
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,are
The Return of the King,SARUMAN,all
The Return of the King,SARUMAN,going
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,die
The Return of the King,SARUMAN,but
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,know
The Return of the King,SARUMAN,this
The Return of the King,SARUMAN,dont
The Return of the King,SARUMAN,have
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,gandalf
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,cannot
The Return of the King,SARUMAN,think
The Return of the King,SARUMAN,that
The Return of the King,SARUMAN,this
The Return of the King,SARUMAN,ranger
The Return of the King,SARUMAN,will
The Return of the King,SARUMAN,ever
The Return of the King,SARUMAN,come
The Return of the King,SARUMAN,sit
The Return of the King,SARUMAN,upon
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,throne
The Return of the King,SARUMAN,of
The Return of the King,SARUMAN,gondor
The Return of the King,SARUMAN,this
The Return of the King,SARUMAN,exile
The Return of the King,SARUMAN,crept
The Return of the King,SARUMAN,from
The Return of the King,SARUMAN,here
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,shadows
The Return of the King,SARUMAN,will
The Return of the King,SARUMAN,never
The Return of the King,SARUMAN,be
The Return of the King,SARUMAN,crowned
The Return of the King,SARUMAN,king
The Return of the King,SARUMAN,gandalf
The Return of the King,SARUMAN,does
The Return of the King,SARUMAN,not
The Return of the King,SARUMAN,for
The Return of the King,SARUMAN,hesitate
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,so
The Return of the King,GIMLI,an
The Return of the King,GIMLI,arrow
The Return of the King,GIMLI,in
The Return of the King,GIMLI,his
The Return of the King,GIMLI,gob
The Return of the King,GIMLI,heard
The Return of the King,GIMLI,enough
The Return of the King,GIMLI,shoot
The Return of the King,GIMLI,him
The Return of the King,GIMLI,stick
The Return of the King,GIMLI,ive
The Return of the King,GANDALF,life
The Return of the King,GANDALF,will
The Return of the King,GANDALF,be
The Return of the King,GANDALF,spared
The Return of the King,GANDALF,come
The Return of the King,GANDALF,down
The Return of the King,GANDALF,saruman
The Return of the King,GANDALF,and
The Return of the King,GANDALF,your
The Return of the King,GANDALF,no
The Return of the King,SARUMAN,i
The Return of the King,SARUMAN,have
The Return of the King,SARUMAN,no
The Return of the King,SARUMAN,use
The Return of the King,SARUMAN,for
The Return of the King,SARUMAN,it
The Return of the King,SARUMAN,your
The Return of the King,SARUMAN,pity
The Return of the King,SARUMAN,and
The Return of the King,SARUMAN,your
The Return of the King,SARUMAN,mercy
The Return of the King,SARUMAN,save
The Return of the King,GANDALF,your
The Return of the King,GANDALF,staff
The Return of the King,GANDALF,is
The Return of the King,GANDALF,broken
The Return of the King,GANDALF,saruman
The Return of the King,THEODEN,you
The Return of the King,THEODEN,were
The Return of the King,THEODEN,not
The Return of the King,THEODEN,always
The Return of the King,THEODEN,as
The Return of the King,THEODEN,you
The Return of the King,THEODEN,are
The Return of the King,THEODEN,now
The Return of the King,THEODEN,you
The Return of the King,THEODEN,were
The Return of the King,THEODEN,once
The Return of the King,THEODEN,man
The Return of the King,THEODEN,of
The Return of the King,THEODEN,rohan
The Return of the King,THEODEN,come
The Return of the King,THEODEN,down
The Return of the King,THEODEN,you
The Return of the King,THEODEN,need
The Return of the King,THEODEN,not
The Return of the King,THEODEN,follow
The Return of the King,THEODEN,him
The Return of the King,THEODEN,grima
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,house
The Return of the King,SARUMAN,of
The Return of the King,SARUMAN,rohan
The Return of the King,SARUMAN,but
The Return of the King,SARUMAN,thatched
The Return of the King,SARUMAN,barn
The Return of the King,SARUMAN,where
The Return of the King,SARUMAN,brigands
The Return of the King,SARUMAN,drink
The Return of the King,SARUMAN,in
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,reek
The Return of the King,SARUMAN,and
The Return of the King,SARUMAN,their
The Return of the King,SARUMAN,brats
The Return of the King,SARUMAN,roll
The Return of the King,SARUMAN,on
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,floor
The Return of the King,SARUMAN,with
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,dogs
The Return of the King,SARUMAN,the
The Return of the King,SARUMAN,victory
The Return of the King,SARUMAN,at
The Return of the King,SARUMAN,helms
The Return of the King,SARUMAN,deep
The Return of the King,SARUMAN,does
The Return of the King,SARUMAN,not
The Return of the King,SARUMAN,belong
The Return of the King,SARUMAN,to
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,theoden
The Return of the King,SARUMAN,horse
The Return of the King,SARUMAN,master
The Return of the King,SARUMAN,you
The Return of the King,SARUMAN,are
The Return of the King,SARUMAN,man
The Return of the King,SARUMAN,lesser
The Return of the King,SARUMAN,son
The Return of the King,SARUMAN,of
The Return of the King,SARUMAN,greater
The Return of the King,SARUMAN,sires
The Return of the King,SARUMAN,of
The Return of the King,SARUMAN,rohan
The Return of the King,SARUMAN,what
The Return of the King,SARUMAN,is
The Return of the King,THEODEN,him
The Return of the King,THEODEN,come
The Return of the King,THEODEN,down
The Return of the King,THEODEN,be
The Return of the King,THEODEN,free
The Return of the King,THEODEN,of
The Return of the King,THEODEN,grima
The Return of the King,SARUMAN,he
The Return of the King,SARUMAN,will
The Return of the King,SARUMAN,never
The Return of the King,SARUMAN,be
The Return of the King,SARUMAN,free
The Return of the King,SARUMAN,free
The Return of the King,GRIMA,no
The Return of the King,FRODO VOICE OVER,always
The Return of the King,FRODO VOICE OVER,be
The Return of the King,FRODO VOICE OVER,torn
The Return of the King,FRODO VOICE OVER,in
The Return of the King,FRODO VOICE OVER,two
The Return of the King,FRODO VOICE OVER,you
The Return of the King,FRODO VOICE OVER,will
The Return of the King,FRODO VOICE OVER,have
The Return of the King,FRODO VOICE OVER,to
The Return of the King,FRODO VOICE OVER,be
The Return of the King,FRODO VOICE OVER,one
The Return of the King,FRODO VOICE OVER,and
The Return of the King,FRODO VOICE OVER,whole
The Return of the King,FRODO VOICE OVER,for
The Return of the King,FRODO VOICE OVER,many
The Return of the King,FRODO VOICE OVER,years
The Return of the King,FRODO VOICE OVER,you
The Return of the King,FRODO VOICE OVER,have
